CommonName,Type,CA,SerialNumber,HourPeriod,CorrectFormatSerialNum,IsTimeValid,IsVerified
dbo-auth.mkb.ru,precertificate,Russian Trusted Sub CA,18E090B79E40331A3FB2293A523,8760,true,true,true
sec-external.mkb.ru,precertificate,Russian Trusted Sub CA,18E090D5338C60676FB2293A523,8760,true,true,true
express-m.mkb.ru,precertificate,Russian Trusted Sub CA,18E090ED761BD5CB6FB2293A563,8760,true,true,true
bc-pc-ext.mkb.ru,precertificate,Russian Trusted Sub CA,18E091100A09794B7FB2293A5A3,8760,true,true,true
*.favr.ru,precertificate,Russian Trusted Sub CA,18E09E40675C5B4AFF7151919B3,8760,true,true,true
testsbi.sberbank.ru,precertificate,Russian Trusted Sub CA,18E09E6A1FDB4EEB47B29DBF50A,8760,true,true,true
multiqr.ru,precertificate,Russian Trusted Sub CA,18E09E6AD4A370A66B64AFF6554,8760,true,true,true
testsbi.sberbank.ru,precertificate,Russian Trusted Sub CA,18E09E6B751B4EEB47B29DBF50A,8760,true,true,true
ift.platiqr.sberbank.ru,precertificate,Russian Trusted Sub CA,18E09E6BFA6370A768C762A5554,8760,true,true,true
psi.platiqr.sberbank.ru,precertificate,Russian Trusted Sub CA,18E09E6C7EE370A768CD6E25154,8760,true,true,true
*.xn--90ab2c.xn--p1ai,precertificate,Russian Trusted Sub CA,18E13183FDF25A77484ADE97307,8760,true,true,true
p.psb.ru,precertificate,Russian Trusted Sub CA,18E1376DAE2DAB4AFDFD32FE519,8760,true,true,true
*.krtu.ru,precertificate,Russian Trusted Sub CA,18E137930B2DAAB1C199C267F00,8760,true,true,true
*.xn--h1adghi.xn--p1ai,precertificate,Russian Trusted Sub CA,18E137B00271F264474C077664A,8760,true,true,true
*.infodec.ru,precertificate,Russian Trusted Sub CA,18E137D38C71E8C78E8DD5D5228,8760,true,true,true
3ds-ds1.mirconnect.ru,precertificate,Russian Trusted Sub CA,18E13800507D7C6AF7B93CE0340,8760,true,true,true
3ds-uat-ds1.mirconnect.ru,precertificate,Russian Trusted Sub CA,18E13823A9A729FA87B93CE03C0,8760,true,true,true
extgate.tppsandbox.nspk.ru,precertificate,Russian Trusted Sub CA,18E13845E7F67ADAF7BF30D86E9,8760,true,true,true
lk.fes.nspk.ru,precertificate,Russian Trusted Sub CA,18E13870A03DBB4AF7BF38DC99C,8760,true,true,true
mirpass.ru,precertificate,Russian Trusted Sub CA,18E1389870BDAB4AF7BF3810918,8760,true,true,true
developers.alfabank.ru,precertificate,Russian Trusted Sub CA,18E138BF8344EFCA1732E8740A2,8760,true,true,true
id.alfabank.ru,precertificate,Russian Trusted Sub CA,18E138C076FE6D7A2732E8740C2,8760,true,true,true
puma.mirconnect.ru,precertificate,Russian Trusted Sub CA,18E138E0068BBB9AF7B93CE03B8,8760,true,true,true
qr.bilet.nspk.ru,precertificate,Russian Trusted Sub CA,18E139BDE91DCB4AF7BF38DF8E5,8760,true,true,true
qr.tppasndbox.nspk.ru,precertificate,Russian Trusted Sub CA,18E139DE6C805B4AF7BF30DA295,8760,true,true,true
transport.mironline.ru,precertificate,Russian Trusted Sub CA,18E139F456B7BB5AF7BF3AE5FC0,8760,true,true,true
transport-test.mironline.ru,precertificate,Russian Trusted Sub CA,18E13A0DB86E380AF7BF3AE478F,8760,true,true,true
mpi.vendorcert.mirconnect.ru,precertificate,Russian Trusted Sub CA,18E13A3A63A59D99C7B93CE0334,8760,true,true,true
*.transstroybank.ru,precertificate,Russian Trusted Sub CA,18E13A5639795558B8423650257,8760,true,true,true
*.ffoms.gov.ru,precertificate,Russian Trusted Sub CA,18E13A6C7DE9AA186037645C548,8760,true,true,true
lkp.msb.gazprombank.ru,precertificate,Russian Trusted Sub CA,18E13A82B08259D35AB04486D1D,8760,true,true,true
*.tealfox.com,precertificate,Russian Trusted Sub CA,18E13AABD2F65EB1E054C9E36CC,8760,true,true,true
*.tealfox.ru,precertificate,Russian Trusted Sub CA,18E13ACB2875DA599054C9E360C,8760,true,true,true
*.sdco.ru,precertificate,Russian Trusted Sub CA,18E13AE3B32C5B4AFE72606AF73,8760,true,true,true
*.mail.oboronregistr.ru,precertificate,Russian Trusted Sub CA,18E13AFBA6A925EA81BB00D64E6,8760,true,true,true
*.rts-tender.ru,precertificate,Russian Trusted Sub CA,18E13B1D6D422B4AF17AA8A8822,8760,true,true,true
*.technovisa.ru,precertificate,Russian Trusted Sub CA,18E13B4E1B7271B56B6801D2B34,8760,true,true,true
privetmir.ru,precertificate,Russian Trusted Sub CA,18E13B94047DAB4AF7BF312AD6A,8760,true,true,true
*.iac.spb.ru,precertificate,Russian Trusted Sub CA,18E13BCDF432E9E9219DB27FD49,8760,true,true,true
*.vgw.mosreg.ru,precertificate,Russian Trusted Sub CA,18E13BE7B54ABB4ADDBEB4E2769,8760,true,true,true
ip1.alfadirect.ru,precertificate,Russian Trusted Sub CA,18E13C2B0EC1BB4AFB3958EC67B,8760,true,true,true
lk.alfadirect.ru,precertificate,Russian Trusted Sub CA,18E13C2C4ABBDB4AFB3958E46EC,8760,true,true,true
trade.alfadirect.ru,precertificate,Russian Trusted Sub CA,18E13C2D20C9CB7AFB3958EC61E,8760,true,true,true
www.alfadirect.ru,precertificate,Russian Trusted Sub CA,18E13C2DE750BB4AFB3958E468F,8760,true,true,true
invest.alfadirect.ru,precertificate,Russian Trusted Sub CA,18E13C2ECC4FFB2AFB3958E464C,8760,true,true,true
hr.sber.ru,precertificate,Russian Trusted Sub CA,18E187845D958139E8FD9AE8B84,8760,true,true,true
sbermenu.sberbank.ru,precertificate,Russian Trusted Sub CA,18E18785258F8390894A54C53AC,8760,true,true,true
alfa-mobile.alfabank.ru,precertificate,Russian Trusted Sub CA,18E18818FA10232486C69A481BE,8760,true,true,true
pstest.alfabank.ru,precertificate,Russian Trusted Sub CA,18E18819B3199889D39230DF4C5,8760,true,true,true
sftbee.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881B32099489417230DF4C5,8760,true,true,true
alfa.link,precertificate,Russian Trusted Sub CA,18E1881C2688D65A59106FAE271,8760,true,true,true
rabota.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881CC709948820D230DF4C5,8760,true,true,true
welcome.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881D4AFBD23450A461AE88B,8760,true,true,true
tpaycontrol.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881DCDE027277DE67A481BE,8760,true,true,true
id-hub-sandbox.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881E638BFCD1DD848230DF4,8760,true,true,true
alfabank.st,precertificate,Russian Trusted Sub CA,18E1881EFEF2B3481461AE88BC7,8760,true,true,true
amail.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1881FBAC0B3DC5A69106FAE2,8760,true,true,true
heimdall.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1882067DF535FED58D34D017,8760,true,true,true
ebs-anketa.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1882120446007DEC36D2405F,8760,true,true,true
id-hub.alfabank.ru,precertificate,Russian Trusted Sub CA,18E18821B7899487C48230DF4C5,8760,true,true,true
groupib-abm.alfabank.ru,precertificate,Russian Trusted Sub CA,18E1882251402B2F94D6AA481BE,8760,true,true,true
ceo.alfabank.ru,precertificate,Russian Trusted Sub CA,18E188231A8A6AA8069A481BE78,8760,true,true,true
*.genbank.ru,precertificate,Russian Trusted Sub CA,18E1887DED927B4FCDB000AE748,8760,true,true,true
ipay.genbank.ru,precertificate,Russian Trusted Sub CA,18E1887E66EAEB2FCDB000AE70C,8760,true,true,true
itorg.genbank.ru,precertificate,Russian Trusted Sub CA,18E1887ED4E66B8FCDB000AE746,8760,true,true,true
api.meteo.nw.ru,precertificate,Russian Trusted Sub CA,18E188B03AB8D0E68E4BF44B5EC,8760,true,true,true
www.meteo.nw.ru,precertificate,Russian Trusted Sub CA,18E188B0B1E8D0EBC50BF44B5EC,8760,true,true,true
perform.meteo.nw.ru,precertificate,Russian Trusted Sub CA,18E188B126D8D0E18BED744B5EC,8760,true,true,true
in.meteo.nw.ru,precertificate,Russian Trusted Sub CA,18E188B19978D0E90F0BA44B5EC,8760,true,true,true
psk.meteo.nw.ru,precertificate,Russian Trusted Sub CA,18E188B2BA58D0E5458BF44B5EC,8760,true,true,true
disclabs.ru,precertificate,Russian Trusted Sub CA,18E18906AEC6255BA97C6BDF71D,8760,true,true,true
*.g45.tambov.gov.ru,precertificate,Russian Trusted Sub CA,18E18921B6BE5607F409F03C5D1,8760,true,true,true
rodnik-altaya.com,precertificate,Russian Trusted Sub CA,18E2D83D99A92579B1185D30234,8760,true,true,true
*.safework.ru,precertificate,Russian Trusted Sub CA,18E2DAD7F977E4595092C59EDAC,8760,true,true,true
*.ukshmao.ru,precertificate,Russian Trusted Sub CA,18E2DB0DCC2AC088C5F67E40D22,8760,true,true,true
idemo.bspb.ru,precertificate,Russian Trusted Sub CA,18E2DB3A096D912FBF569A6313E,8760,true,true,true
m.bspb.ru,precertificate,Russian Trusted Sub CA,18E2DB668C1D912FBF569608E32,8760,true,true,true
ap.bspb.ru,precertificate,Russian Trusted Sub CA,18E2DB8B5DD9FB806D027BBD359,8760,true,true,true
cloud.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DBA6E5A5122AEFB2293A523,8760,true,true,true
im.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DCC6CDE5186AFFB2293A563,8760,true,true,true
bigcloud.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DCE8DF2297BA3FB2293A523,8760,true,true,true
msb-lk.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DD04ED4EE80ACFB2293A5A3,8760,true,true,true
pay.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DD1D75B29DAAFFB2293A5E3,8760,true,true,true
mpi.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DD3B0E0E0D2AFFB2293A563,8760,true,true,true
quik.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DD511376B61AFFB2293A523,8760,true,true,true
lk.mkb.ru,precertificate,Russian Trusted Sub CA,18E2DD6DB254687AFFB2293A5A3,8760,true,true,true
paymentspsi.sberbank.ru,precertificate,Russian Trusted Sub CA,18E2DDCC249370A760C26A45354,8760,true,true,true
new.sbidea.ru,precertificate,Russian Trusted Sub CA,18E2DDCDA800CA8AC8FD9AE47FA,8760,true,true,true
paymentsift.sberbank.ru,precertificate,Russian Trusted Sub CA,18E2DDCF0C5370A76ACEEA05354,8760,true,true,true
codeofreliability.sberuniversity.online,precertificate,Russian Trusted Sub CA,18E2DDD0A453CD6A43C06CB7A3D,8760,true,true,true
*.bukep.ru,precertificate,Russian Trusted Sub CA,18E2DE0A00CD5AD8EAEE372B8DC,8760,true,true,true
*.cs.gkovd.ru,precertificate,Russian Trusted Sub CA,18E379A37B21E643E76413709C1,8760,true,true,true
webrtc-cl.gazprombank.ru,precertificate,Russian Trusted Sub CA,18E37B81BB42575D21D07486D1D,8760,true,true,true
edgecl1.gazprombank.ru,precertificate,Russian Trusted Sub CA,18E37B824DF256D09AA04486D1D,8760,true,true,true
xn--80aacgvulkfjl.xn--p1ai,precertificate,Russian Trusted Sub CA,18E37B8352D9EB70B8009486DFD,8760,true,true,true
supd.sibintek.ru,precertificate,Russian Trusted Sub CA,18E37BB7B2AF03155C55CD911E4,8760,true,true,true
*.sovcomlife.ru,precertificate,Russian Trusted Sub CA,18E37BD3CDBF2544020A3CFAD2F,8760,true,true,true
passport.api.vtb.ru,precertificate,Russian Trusted Sub CA,18E37BEEE1B256774975E257307,8760,true,true,true
h.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C2E18C256784995D137307,8760,true,true,true
s2.online-alpha.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C2EB21256774B6269A7207,8760,true,true,true
s.online-alpha.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C2F2A0256774B658DB7307,8760,true,true,true
s.online.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C2FB902567F4067B107307,8760,true,true,true
online-alpha.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C302BA256774B66C257307,8760,true,true,true
psi-chat.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C30A1B2567E4731F107307,8760,true,true,true
s2.online.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C316FF2567F4FE7E157307,8760,true,true,true
cs.cache.api.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C31E262567748C9D217307,8760,true,true,true
h2.vtb.ru,precertificate,Russian Trusted Sub CA,18E37C327C92567948F56137307,8760,true,true,true
*.ksbit.ru,precertificate,Russian Trusted Sub CA,18E37C6838D91431CB643B97738,8760,true,true,true
vps2.devices.sberbank.ru,precertificate,Russian Trusted Sub CA,18E37C95A36F89D81327AC541C4,8760,true,true,true
hr-test.sber.ru,precertificate,Russian Trusted Sub CA,18E37D72EF2189A9B89D9AE8B84,8760,true,true,true
lightcab.ru,precertificate,Russian Trusted Sub CA,18E37DA1837F8C9BC2AF9F865AC,8760,true,true,true
sberkidsift.mobile-sbe-dev.sbrf.ru,precertificate,Russian Trusted Sub CA,18E37DA1F71DF02DDE2D9AEBBE1,8760,true,true,true
akc.mkb.ru,precertificate,Russian Trusted Sub CA,18E37DBF5B6A1D1AFFB2293A5A3,8760,true,true,true
twpgtest.mkb.ru,precertificate,Russian Trusted Sub CA,18E37DD833BF4C9A2FB2293A5A3,8760,true,true,true
lp.mkb.ru,precertificate,Russian Trusted Sub CA,18E37DFB2AADC84AFFB2293A523,8760,true,true,true
jira-proxy.mkb.ru,precertificate,Russian Trusted Sub CA,18E37E1575687049FFB2293A563,8760,true,true,true
acstest2.mkb.ru,precertificate,Russian Trusted Sub CA,18E37E2F9027B7BA3FB2293A5E3,8760,true,true,true
crm-call-prod.mkb.ru,precertificate,Russian Trusted Sub CA,18E37E4AF9FB97326FA2293A5A3,8760,true,true,true
mkbb-demo.mkb.ru,precertificate,Russian Trusted Sub CA,18E37E66C148C6BB7FB2293A5A3,8760,true,true,true
*.afazotron.ru,precertificate,Russian Trusted Sub CA,18E37E8D001C74A29CF82F3675A,8760,true,true,true
*.beya19.ru,precertificate,Russian Trusted Sub CA,18E37EA5D8FB101F9E6B58DE39D,8760,true,true,true
www.in-bank.ru,precertificate,Russian Trusted Sub CA,18E37ED02070589B5D75F2B4F6A,8760,true,true,true
online.in-bank.ru,precertificate,Russian Trusted Sub CA,18E37ED0C8ED56977D75F2B4F6A,8760,true,true,true
front.in-bank.ru,precertificate,Russian Trusted Sub CA,18E37ED2EB645A4CBD75F2B4F6A,8760,true,true,true
*.consultantdv.ru,precertificate,Russian Trusted Sub CA,18E37EF2EB26A4E93FF2C909202,8760,true,true,true
api1.fes.nspk.ru,precertificate,Russian Trusted Sub CA,18E37F11018DCB4AF7BF38DEB2E,8760,true,true,true
mobapp-daily.open.ru,precertificate,Russian Trusted Sub CA,18E37F345108C25734A6209C126,8760,true,true,true
mobapp-daily-stage.open.ru,precertificate,Russian Trusted Sub CA,18E37F34FB08C257326E2FF5027,8760,true,true,true
*.akbars.ru,precertificate,Russian Trusted Sub CA,18E37F5325AB39963F9C14A0D6C,8760,true,true,true
*.uralhosting.ru,precertificate,Russian Trusted Sub CA,18E37F6E8582490FB61158FA725,8760,true,true,true
rr-hcms.test.vtb.ru,precertificate,Russian Trusted Sub CA,18E37F8D3A52567C48B68247307,8760,true,true,true
api.skbagent.ru,precertificate,Russian Trusted Sub CA,18E37FA732F9E4830888E98B436,8760,true,true,true
*.swtmedia.ru,precertificate,Russian Trusted Sub CA,18E37FBFDA6D5B4AF2FCB64A18F,8760,true,true,true
rdp.it-sirius.ru,precertificate,Russian Trusted Sub CA,18E37FD886B4B69D30B526A9179,8760,true,true,true
*.novochgrad.ru,precertificate,Russian Trusted Sub CA,18E37FF6767258477FBBEDB8429,8760,true,true,true
*.novochgrad.ru,precertificate,Russian Trusted Sub CA,18E37FF6EE7258477FBBEDB8429,8760,true,true,true
*.delo.ru,precertificate,Russian Trusted Sub CA,18E38032EEE42DA9262B118D786,8760,true,true,true
quik.akbars.ru,precertificate,Russian Trusted Sub CA,18E3804FFDC41C965F9C14A0D6C,8760,true,true,true
multipass.nspk.ru,precertificate,Russian Trusted Sub CA,18E380729DDD6B4AF7BF3CD649B,8760,true,true,true
*.alefbank.ru,precertificate,Russian Trusted Sub CA,18E3808F8EE24B4AFB30725AC55,8760,true,true,true
crtsh-stage.cateam.ru,precertificate,TCI ECDSA B1 10-200,102908AB8DAF21C22FB0B55,8760,true,true,true
*.elec.moscow,precertificate,Russian Trusted Sub CA,18E38637BC5EADD87A63653EA96,8760,true,true,true
*.mos.ru,precertificate,Russian Trusted Sub CA,18E3863848EEA956F2C0853EA96,8760,true,true,true
*.surgutneftegas39.ru,precertificate,Russian Trusted Sub CA,18E41D2ED4C0750AEE563DE6523,8760,true,true,true
*.idealrodi.ru,precertificate,Russian Trusted Sub CA,18E41D548AA593B2B6D38128FF2,8760,true,true,true
planr.sibintek.ru,precertificate,Russian Trusted Sub CA,18E41D6EBA6D7B4AF7379C424B7,8760,true,true,true
mob-conf-web.sibintek.ru,precertificate,Russian Trusted Sub CA,18E41D8E1F0081060B3154BFC99,8760,true,true,true
*.gazfond-pn.ru,precertificate,Russian Trusted Sub CA,18E41DD1BFD36B3AF57A9C9C9D6,8760,true,true,true
mail.gazfond-pn.ru,precertificate,Russian Trusted Sub CA,18E41DD2723E084AF57A9C9C986,8760,true,true,true
dogovor.gazfond-pn.ru,precertificate,Russian Trusted Sub CA,18E41DD2F3F7333AE57A9C9C976,8760,true,true,true
lk.gazfond-pn.ru,precertificate,Russian Trusted Sub CA,18E41DD39773AB8AF57A9C9C926,8760,true,true,true
*.hq.gazfond-pn.ru,precertificate,Russian Trusted Sub CA,18E41DD4098DD8BAF57A9C9C956,8760,true,true,true
avangard-garant.ru,precertificate,Russian Trusted Sub CA,18E41DFBF5420594F78700343EB,8760,true,true,true
*.stombelor.ru,precertificate,Russian Trusted Sub CA,18E41E1A79307F5EAF7A73BFD68,8760,true,true,true
*.fsnsamara.ru,precertificate,Russian Trusted Sub CA,18E41E3889ED7B64334E7B14EA6,8760,true,true,true
*.rosreestr.ru,precertificate,Russian Trusted Sub CA,18E41E5533228B5AFBF23AD725C,8760,true,true,true
ib.psbank.ru,precertificate,Russian Trusted Sub CA,18E41E8AB0CE9916EF99D55141B,8760,true,true,true
geo.psbank.ru,precertificate,Russian Trusted Sub CA,18E41E8B52EE9910E9FB455141B,8760,true,true,true
cdn.psbank.ru,precertificate,Russian Trusted Sub CA,18E41E8BD37E9916EA3B755141B,8760,true,true,true
invest.psbank.ru,precertificate,Russian Trusted Sub CA,18E41E8C52A13FE94117DA86215,8760,true,true,true
invest-w.psbank.ru,precertificate,Russian Trusted Sub CA,18E41E8CF8813FE94E1BED26215,8760,true,true,true
psbank.ru,precertificate,Russian Trusted Sub CA,18E41EB4100E9910E308755141B,8760,true,true,true
*.tl-technologies.ru,precertificate,Russian Trusted Sub CA,18E41ECEB6DE4B4AF7BCDC4E127,8760,true,true,true
*.vitains.ru,precertificate,Russian Trusted Sub CA,18E41EEAEE5AFED2C5A29DC2177,8760,true,true,true
*.kemcardio.ru,precertificate,Russian Trusted Sub CA,18E41F06F65E59B033D005A0D2A,8760,true,true,true
*.srv.transneft.ru,precertificate,Russian Trusted Sub CA,18E41FE99ECE4B4AFB365B36B49,8760,true,true,true
*.transneft.ru,precertificate,Russian Trusted Sub CA,18E41FEA3E1D9B4AFB365B35BE5,8760,true,true,true
*.ak.transneft.ru,precertificate,Russian Trusted Sub CA,18E41FEAC49C5B4AFB365B39390,8760,true,true,true
connect.transneft.ru,precertificate,Russian Trusted Sub CA,18E41FEB2FE1BB4AFB365B3A349,8760,true,true,true
*.cp.transneft.ru,precertificate,Russian Trusted Sub CA,18E4202166E4583E52CB4D5208B,8760,true,true,true
partner.sinara.ru,precertificate,Russian Trusted Sub CA,18E4203BD3E9E483014AEDC8E36,8760,true,true,true
www.vtbam.ru,precertificate,Russian Trusted Sub CA,18E4205AD130C8FE943C29733F6,8760,true,true,true
*.mspbank.ru,precertificate,Russian Trusted Sub CA,18E4207C6E8937A8FCC5835BE81,8760,true,true,true
quik.novikom.ru,precertificate,Russian Trusted Sub CA,18E42094F1BDAB43C2AEC42C5D5,8760,true,true,true
sonarplus.ru,precertificate,Russian Trusted Sub CA,18E420B154F45431FF818B1BCAC,8760,true,true,true
*.mdm.psbank.ru,precertificate,Russian Trusted Sub CA,18E420D49AE523AB760F46096AB,8760,true,true,true
quik.psbank.ru,precertificate,Russian Trusted Sub CA,18E420D520D69076C665155141B,8760,true,true,true
*.getfinance.ru,precertificate,Russian Trusted Sub CA,18E420F39A626B4AF9F2B7C90B9,8760,true,true,true
*.surgut-pnb.ru,precertificate,Russian Trusted Sub CA,18E4210F63D5D3F7E6B26813018,8760,true,true,true
sd-samara.sibintek.ru,precertificate,Russian Trusted Sub CA,18E4212D6ECDAB46CE834229B34,8760,true,true,true
cryptopro.ru,precertificate,Russian Trusted Sub CA,18E4214E26B3C76AE3A7A2E1177,8760,true,true,true
*.zakaznso.ru,precertificate,Russian Trusted Sub CA,18E4216915AE84AB6FF2BFF9FDF,8760,true,true,true
*.maximark.org,precertificate,Russian Trusted Sub CA,18E42184D91DAC441469C7CCF0F,8760,true,true,true
invest.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421C60CE53B5AFB395EED253,8760,true,true,true
trade.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421C70510BB4AFB395EE7287,8760,true,true,true
zp.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421F824A14AC3932D2405F3C,8760,true,true,true
alfagotest.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421F8B1446C0270734D2405F,8760,true,true,true
api-hub-test.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421F92B18B1698FCDA48037D,8760,true,true,true
id-hub-test.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421FEB6A0272151A69A481BE,8760,true,true,true
alfago.alfabank.ru,precertificate,Russian Trusted Sub CA,18E421FF74F9908BE43230DF4C5,8760,true,true,true
dev.region.broker,precertificate,Russian Trusted Sub CA,18E42242CEAB4A0EE37D2D89721,8760,true,true,true
www.region.broker,precertificate,Russian Trusted Sub CA,18E42243695B4A0EE37D2606E20,8760,true,true,true
*.region.broker,precertificate,Russian Trusted Sub CA,18E42243DFEB4A0EE37D2288E2E,8760,true,true,true
lk.region.broker,precertificate,Russian Trusted Sub CA,18E422445B9B4A0EE37D250082B,8760,true,true,true
w2q.region.broker,precertificate,Russian Trusted Sub CA,18E42244CD6B4A0EE37D2389721,8760,true,true,true
m2q.region.broker,precertificate,Russian Trusted Sub CA,18E42245491B4A0EE37D2D80720,8760,true,true,true
*.ofukem.ru,precertificate,Russian Trusted Sub CA,18E4226E9D40223933AFCBF77A7,8760,true,true,true
*.region.ru,precertificate,Russian Trusted Sub CA,18E4234727A7E72FDE57790532B,8760,true,true,true
1c-directbank-beta.mkb.ru,precertificate,Russian Trusted Sub CA,18E42376D801C4CFBC02293A563,8760,true,true,true
cvdi-ctx-gw.sberins.ru,precertificate,Russian Trusted Sub CA,18E423972EB2E391196CD1B5A3C,8760,true,true,true
rief.sber.ru,precertificate,Russian Trusted Sub CA,18E42397CDF75B9AFB3CE291059,8760,true,true,true
*.makc.ru,precertificate,Russian Trusted Sub CA,18E423B5AF7DAB478C76260AC1F,8760,true,true,true
